,발생년,발생년월일시분,주야,요일,사망자수,사상자수,중상자수,경상자수,발생지시도,발생지시군구,사고유형_대분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,경도,위도
146,2018,2018-05-28 17:15,주,월,1,1,0,0,충남,천안시,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,127.13460079999999,36.893812
147,2018,2018-08-25 20:28,야,토,1,1,0,0,충남,논산시,차대차,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,자전거,승용차,127.10536499999999,36.21014353
148,2018,2018-12-17 08:10,주,월,1,5,1,3,충남,홍성군,차대차,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,승용차,126.5669612,36.60096729999999
149,2018,2018-03-06 20:40,야,화,1,2,0,1,충남,홍성군,차대차,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,승합차,126.6244943,36.52582391
150,2018,2018-10-25 06:12,주,목,1,1,0,0,충남,홍성군,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,보행자,126.6524841,36.57199269
151,2018,2018-08-16 13:50,주,목,1,1,0,0,충남,홍성군,차대차,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,사륜오토바이(ATV),126.6229926,36.51735695
152,2018,2018-10-07 03:25,야,일,1,2,1,0,충남,아산시,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,없음,127.04339590000001,36.8040088
153,2018,2018-10-18 10:35,주,목,1,2,1,0,충남,서천군,차량단독,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,126.5714345,36.14788007
154,2018,2018-11-14 18:20,야,수,1,1,0,0,충남,공주시,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,승용차,127.13815509999999,36.46440878
155,2018,2018-11-19 08:10,주,월,1,1,0,0,충남,공주시,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.9400665,36.56078994
156,2018,2018-09-02 19:35,야,일,1,3,0,2,충남,공주시,차대차,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,승용차,127.1143973,36.614318100000006
157,2018,2018-05-03 19:20,야,목,1,1,0,0,세종,세종,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,자전거,승용차,127.25650259999999,36.49105131
158,2018,2018-06-22 11:00,주,금,1,1,0,0,세종,세종,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,교량위,화물차,자전거,127.3049338,36.60322509
159,2018,2018-10-20 22:35,야,토,1,1,0,0,충남,예산군,차량단독,전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,126.87784640000001,36.62605583
160,2018,2018-05-05 21:20,야,토,1,1,0,0,충남,예산군,차량단독,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.6447183,36.70439003
161,2018,2018-12-03 00:50,야,월,1,1,0,0,충남,부여군,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,126.81582639999999,36.25277058
162,2018,2018-10-02 18:00,야,화,1,1,0,0,충남,부여군,차량단독,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),없음,126.77088729999998,36.25682345
163,2018,2018-11-24 06:05,주,토,1,1,0,0,충남,부여군,차대사람,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,126.7636878,36.215029200000004
164,2018,2018-03-17 04:50,야,토,1,1,0,0,충남,당진시,차대차,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,특수차,126.75088149999999,36.82339458
165,2018,2018-02-21 16:34,주,수,1,1,0,0,충남,당진시,차대사람,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,126.77422209999999,36.80843103
166,2018,2018-05-07 18:30,야,월,1,1,0,0,충남,당진시,차대차,측면충돌,운전자법규위반,부당한 회전,단일로,기타단일로,원동기장치자전거,화물차,126.6075406,36.88968811
167,2018,2018-02-22 21:00,야,목,1,1,0,0,충남,당진시,차대차,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,특수차,126.7441707,36.80000457
168,2018,2018-08-06 16:00,주,월,1,1,0,0,충남,당진시,차량단독,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,기타,기타,사륜오토바이(ATV),없음,126.7133585,36.88845263
169,2018,2018-10-08 18:45,야,월,1,1,0,0,충남,당진시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,126.67002020000001,36.87580817
170,2018,2018-08-18 10:00,주,토,1,2,0,1,충남,당진시,차대차,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,126.7630152,36.90267116
171,2018,2018-11-16 18:20,야,금,1,1,0,0,충남,당진시,차대사람,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,126.5171904,36.84757266
172,2018,2018-12-01 06:35,주,토,1,1,0,0,충남,당진시,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,126.68346509999998,36.85867484
173,2018,2018-09-23 19:05,야,일,1,1,0,0,충남,청양군,차대사람,기타,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,보행자,126.8133425,36.44841368
174,2018,2018-11-23 05:44,야,금,1,1,0,0,충남,청양군,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,자전거,126.8028757,36.45090428
175,2018,2018-01-06 02:40,야,토,1,1,0,0,충남,천안시,차대사람,횡단중,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,승용차,보행자,127.1343649,36.81377965
176,2018,2018-10-18 19:30,야,목,1,1,0,0,충남,태안군,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,기타,기타,화물차,보행자,126.23907390000001,36.73157709
177,2018,2018-09-09 19:10,야,일,1,1,0,0,충남,태안군,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,126.1656629,36.69221399
178,2018,2018-04-02 17:30,주,월,1,1,0,0,충남,태안군,차량단독,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,126.3164625,36.74520825
179,2018,2018-07-23 05:08,야,월,1,4,3,0,대전,서구,차량단독,공작물충돌,운전자법규위반,과속,기타,기타,승용차,없음,127.32790690000002,36.29182845
180,2018,2018-10-23 18:25,야,화,1,15,6,8,충남,논산시,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,화물차,127.0521622,36.17561596
181,2018,2018-02-22 00:17,야,목,3,8,2,3,충북,청주시,차대차,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,특수차,127.4267114,36.58739204
182,2018,2018-11-24 09:50,주,토,1,1,0,0,전북,전주시,차대차,기타,운전자법규위반,신호위반,교차로,교차로내,승용차,이륜차,127.09901629999999,35.8018299
183,2018,2018-07-31 07:57,주,화,1,8,1,6,전북,전주시,차대차,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,127.11389740000001,35.82365535
184,2018,2018-04-07 05:35,야,토,1,1,0,0,전북,전주시,차대사람,횡단중,운전자법규위반,과속,교차로,교차로내,승용차,보행자,127.1289105,35.79461376
185,2018,2018-10-05 05:05,야,금,1,1,0,0,전북,전주시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,127.1496351,35.86410839
186,2018,2018-11-01 18:04,야,목,1,1,0,0,전북,군산시,차대사람,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,승용차,보행자,126.68680159999998,35.92645733
187,2018,2018-05-22 14:10,주,화,1,1,0,0,전북,군산시,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,126.74269029999999,35.982406899999994
188,2018,2018-10-10 04:40,야,수,1,1,0,0,전북,군산시,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,126.52648570000001,35.73054221
189,2018,2018-06-15 00:00,야,금,1,1,0,0,전북,군산시,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,없음,126.53625520000001,35.94297686
190,2018,2018-02-01 23:00,야,목,1,1,0,0,전북,군산시,차량단독,공작물충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,없음,126.81691129999999,35.9415763
191,2018,2018-07-10 18:50,야,화,1,1,0,0,전북,익산시,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.00078090000001,35.96056775
192,2018,2018-02-03 00:30,야,토,2,2,0,0,전북,정읍시,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.8497361,35.57867499
193,2018,2018-09-14 15:15,주,금,1,2,0,1,전북,정읍시,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,126.92072409999999,35.70774066
194,2018,2018-02-24 09:55,주,토,1,1,0,0,전북,김제시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,126.8223929,35.72486285
195,2018,2018-09-29 21:05,야,토,1,1,0,0,전북,김제시,차대차,측면충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,자전거,승용차,126.88179840000002,35.80504037
196,2018,2018-11-25 10:10,주,일,1,1,0,0,전북,남원시,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.5142805,35.4464304
197,2018,2018-04-30 14:55,주,월,1,1,0,0,전북,남원시,차량단독,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,127.23984890000001,35.32844162
198,2018,2018-01-28 04:55,야,일,1,1,0,0,전북,남원시,차대차,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,특수차,127.3720493,35.40430549
199,2018,2018-04-11 08:10,주,수,1,1,0,0,전북,고창군,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,자전거,126.60816070000001,35.47819115
200,2018,2018-04-22 14:00,주,일,1,1,0,0,전북,고창군,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,126.70728270000001,35.51766078
201,2018,2018-09-17 05:17,야,월,1,1,0,0,전북,임실군,차대사람,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,127.3234885,35.60763336
202,2018,2018-09-14 13:00,주,금,1,2,0,1,전북,진안군,차대차,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,127.3469936,35.79334892
203,2018,2018-04-21 09:23,주,토,1,1,0,0,전북,무주군,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,127.65654550000001,36.00492033
204,2018,2018-12-15 00:10,야,토,1,1,0,0,전북,완주군,차대사람,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,127.14534099999999,35.95496921
205,2018,2018-01-01 22:10,야,월,1,1,0,0,전북,완주군,차량단독,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,127.1485756,35.94019705
206,2018,2018-05-05 16:10,주,토,1,1,0,0,전북,완주군,차대차,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,이륜차,127.1196652,35.70956611
207,2018,2018-06-12 17:00,주,화,1,1,0,0,전북,무주군,차대차,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,127.64637379999999,35.84555199
208,2018,2018-07-18 23:51,야,수,1,5,3,1,충남,서천군,차량단독,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.6738577,36.1009747
209,2018,2018-08-20 01:38,야,월,1,3,1,1,충남,당진시,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,126.7021221,36.88981099
210,2018,2018-03-15 05:20,야,목,1,2,0,1,충남,당진시,차대차,추돌,운전자법규위반,과속,단일로,기타단일로,승용차,화물차,126.7757805,36.93202828
211,2018,2018-07-30 09:50,주,월,1,1,0,0,전남,신안군,차대사람,기타,운전자법규위반,안전운전 의무 불이행,기타,기타,화물차,보행자,126.21110120000002,35.05974476
212,2018,2018-07-29 03:48,야,일,1,1,0,0,전남,목포시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,126.3825787,34.81077484
213,2018,2018-03-07 00:03,야,수,1,3,1,1,전남,신안군,차대차,기타,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,승용차,승용차,125.93616090000002,34.71281352
214,2018,2018-12-23 05:40,야,일,1,1,0,0,전남,여수시,차대사람,횡단중,운전자법규위반,신호위반,교차로,교차로부근,승용차,보행자,127.71981370000002,34.73432197
215,2018,2018-08-28 16:23,주,화,1,1,0,0,전남,여수시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,127.74599099999999,34.74397417
216,2018,2018-01-27 13:12,주,토,1,1,0,0,전남,순천시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,127.52964740000002,34.95066136
217,2018,2018-09-03 22:50,야,월,1,1,0,0,전남,순천시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,127.48480819999999,34.95689512
218,2018,2018-10-29 13:19,주,월,1,1,0,0,전남,순천시,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,교량위,화물차,보행자,127.26441670000001,35.00531672
219,2018,2018-04-16 14:47,주,월,1,1,0,0,전남,순천시,차대차,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,농기계,127.4303919,35.17891906
220,2018,2018-10-31 08:45,주,수,1,2,0,1,전남,순천시,차대차,기타,운전자법규위반,과속,단일로,기타단일로,승용차,화물차,127.53665409999999,34.96921746
